age;educ;insch;male;nkids;married;earn_c
52;none;False;False;6;True;23794.98291087317
52;none;False;False;7;False;20541.00953139177
52;none;False;False;7;True;23794.98291087317
52;none;False;True;0;False;41614.48422513616
52;none;False;True;0;True;45550.31208308539
52;none;False;True;1;False;39160.8068294395
52;none;False;True;1;True;43410.42571642933
52;none;False;True;2;False;41402.0279230753
52;none;False;True;2;True;45907.60716414982
52;none;False;True;3;False;36893.09674834623
52;none;False;True;3;True;41317.14710571616
52;none;False;True;4;False;36893.09674834623
52;none;False;True;4;True;41317.14710571616
52;none;False;True;5;False;36893.09674834623
52;none;False;True;5;True;41317.14710571616
52;none;False;True;6;False;36893.09674834623
52;none;False;True;6;True;41317.14710571616
52;none;False;True;7;False;36893.09674834623
52;none;False;True;7;True;41317.14710571616
52;uni;False;False;0;False;70435.53307754891
52;uni;False;False;0;True;80682.8393672544
52;uni;False;False;1;False;68320.51736613431
52;uni;False;False;1;True;79486.3334949939
52;uni;False;False;2;False;61030.40250750414
52;uni;False;False;2;True;71961.0894522332
52;uni;False;False;3;False;62218.062251758805
52;uni;False;False;3;True;73439.46585286065
52;uni;False;False;4;False;62218.062251758805
52;uni;False;False;4;True;73439.46585286065
52;uni;False;False;5;False;62218.062251758805
52;uni;False;False;5;True;73439.46585286065
52;uni;False;False;6;False;62218.062251758805
52;uni;False;False;6;True;73439.46585286065
52;uni;False;False;7;False;62218.062251758805
52;uni;False;False;7;True;73439.46585286065
52;uni;False;True;0;False;94372.96249970363
52;uni;False;True;0;True;104356.11198350012
52;uni;False;True;1;False;94852.48215333433
52;uni;False;True;1;True;106529.76096244303
52;uni;False;True;2;False;87363.84017426975
52;uni;False;True;2;True;99440.69371708845
52;uni;False;True;3;False;89280.68060559903
52;uni;False;True;3;True;101730.56461133198
52;uni;False;True;4;False;89280.68060559903
52;uni;False;True;4;True;101730.56461133198
52;uni;False;True;5;False;89280.68060559903
52;uni;False;True;5;True;101730.56461133198
52;uni;False;True;6;False;89280.68060559903
52;uni;False;True;6;True;101730.56461133198
52;uni;False;True;7;False;89280.68060559903
52;uni;False;True;7;True;101730.56461133198
53;dec;False;False;0;False;42623.60350291246
53;dec;False;False;0;True;44677.69111720316
53;dec;False;False;1;False;43877.77381868728
53;dec;False;False;1;True;46024.535050740946
53;dec;False;False;2;False;41307.46772308576
53;dec;False;False;2;True;43330.877603595305
53;dec;False;False;3;False;40767.80432122374
53;dec;False;False;3;True;42798.46078274117
53;dec;False;False;4;False;40767.80432122374
53;dec;False;False;4;True;42798.46078274117
53;dec;False;False;5;False;40767.80432122374
53;dec;False;False;5;True;42798.46078274117
53;dec;False;False;6;False;40767.80432122374
53;dec;False;False;6;True;42798.46078274117
53;dec;False;False;7;False;40767.80432122374
53;dec;False;False;7;True;42798.46078274117
53;dec;False;True;0;False;58803.53761869446
53;dec;False;True;0;True;61406.69247895004
53;dec;False;True;1;False;61612.75796682739
53;dec;False;True;1;True;64385.36588876501
53;dec;False;True;2;False;58084.7433360509
53;dec;False;True;2;True;60701.9554097458
53;dec;False;True;3;False;58475.372375321516
53;dec;False;True;3;True;61158.3159609698
53;dec;False;True;4;False;58475.372375321516
53;dec;False;True;4;True;61158.3159609698
53;dec;False;True;5;False;58475.372375321516
53;dec;False;True;5;True;61158.3159609698
53;dec;False;True;6;False;58475.372375321516
53;dec;False;True;6;True;61158.3159609698
53;dec;False;True;7;False;58475.372375321516
53;dec;False;True;7;True;61158.3159609698
53;des;False;False;0;False;35806.24723772941
53;des;False;False;0;True;40041.92236266674
53;des;False;False;1;False;38174.556048909566
53;des;False;False;1;True;42661.84885524768
53;des;False;False;2;False;40009.166477383806
53;des;False;False;2;True;44678.743020878064
53;des;False;False;3;False;30029.59104334275
53;des;False;False;3;True;34382.25350428035
53;des;False;False;4;False;30029.59104334275
53;des;False;False;4;True;34382.25350428035
53;des;False;False;5;False;30029.59104334275
53;des;False;False;5;True;34382.25350428035
53;des;False;False;6;False;30029.59104334275
53;des;False;False;6;True;34382.25350428035
53;des;False;False;7;False;30029.59104334275
53;des;False;False;7;True;34382.25350428035
53;des;False;True;0;False;52743.56829840515
53;des;False;True;0;True;56541.575721189256
53;des;False;True;1;False;56087.29137335801
53;des;False;True;1;True;60085.880659436305
53;des;False;True;2;False;58613.7326198585
53;des;False;True;2;True;62745.57559179838
53;des;False;True;3;False;48441.02640650718
53;des;False;True;3;True;53166.8026157782
53;des;False;True;4;False;48441.02640650718
53;des;False;True;4;True;53166.8026157782
53;des;False;True;5;False;48441.02640650718
53;des;False;True;5;True;53166.8026157782
53;des;False;True;6;False;48441.02640650718
53;des;False;True;6;True;53166.8026157782
53;des;False;True;7;False;48441.02640650718
53;des;False;True;7;True;53166.8026157782
53;none;False;False;0;False;24911.822971226276
53;none;False;False;0;True;28286.2064303954
53;none;False;False;1;False;22048.949419643173
53;none;False;False;1;True;25354.36114059231
53;none;False;False;2;False;23279.49026041057
53;none;False;False;2;True;26776.81180266572
53;none;False;False;3;False;19767.742807543094
53;none;False;False;3;True;22964.905071115434
53;none;False;False;4;False;19767.742807543094
53;none;False;False;4;True;22964.905071115434
53;none;False;False;5;False;19767.742807543094
53;none;False;False;5;True;22964.905071115434
53;none;False;False;6;False;19767.742807543094
53;none;False;False;6;True;22964.905071115434
53;none;False;False;7;False;19767.742807543094
53;none;False;False;7;True;22964.905071115434
53;none;False;True;0;False;40916.395826377484
53;none;False;True;0;True;44914.66567501409
53;none;False;True;1;False;38319.90177750684
53;none;False;True;1;True;42600.11392959644
53;none;False;True;2;False;40508.73782471235
53;none;False;True;2;True;45045.94620211053
53;none;False;True;3;False;35961.371526285235
53;none;False;True;3;True;40389.2158983563
53;none;False;True;4;False;35961.371526285235
53;none;False;True;4;True;40389.2158983563
53;none;False;True;5;False;35961.371526285235
53;none;False;True;5;True;40389.2158983563
53;none;False;True;6;False;35961.371526285235
53;none;False;True;6;True;40389.2158983563
53;none;False;True;7;False;35961.371526285235
53;none;False;True;7;True;40389.2158983563
53;uni;False;False;0;False;70463.21494164465
53;uni;False;False;0;True;80852.79521730567
53;uni;False;False;1;False;68229.56853057555
53;uni;False;False;1;True;79516.48242244855
53;uni;False;False;2;False;60858.75141655444
53;uni;False;False;2;True;71881.60249082162
53;uni;False;False;3;False;62035.75542342072
53;uni;False;False;3;True;73349.69635510535
53;uni;False;False;4;False;62035.75542342072
53;uni;False;False;4;True;73349.69635510535
53;uni;False;False;5;False;62035.75542342072
53;uni;False;False;5;True;73349.69635510535
53;uni;False;False;6;False;62035.75542342072
53;uni;False;False;6;True;73349.69635510535
53;uni;False;False;7;False;62035.75542342072
53;uni;False;False;7;True;73349.69635510535
53;uni;False;True;0;False;94780.2785236072
53;uni;False;True;0;True;104986.0265856653
53;uni;False;True;1;False;95097.68007981683
53;uni;False;True;1;True;106988.07946252356
53;uni;False;True;2;False;87459.75637319815
53;uni;False;True;2;True;99720.37656894361
53;uni;False;True;3;False;89368.16281307655
53;uni;False;True;3;True;102004.65926096337
53;uni;False;True;4;False;89368.16281307655
53;uni;False;True;4;True;102004.65926096337
53;uni;False;True;5;False;89368.16281307655
53;uni;False;True;5;True;102004.65926096337
53;uni;False;True;6;False;89368.16281307655
53;uni;False;True;6;True;102004.65926096337
53;uni;False;True;7;False;89368.16281307655
53;uni;False;True;7;True;102004.65926096337
54;dec;False;False;0;False;42259.05629874755
54;dec;False;False;0;True;44303.4558519171
54;dec;False;False;1;False;43466.052126267554
54;dec;False;False;1;True;45600.78018349075
54;dec;False;False;2;False;40917.148929878334
54;dec;False;False;2;True;42929.07488584737
54;dec;False;False;3;False;40344.56639827921
54;dec;False;False;3;True;42361.67583095417
54;dec;False;False;4;False;40344.56639827921
54;dec;False;False;4;True;42361.67583095417
54;dec;False;False;5;False;40344.56639827921
54;dec;False;False;5;True;42361.67583095417
54;dec;False;False;6;False;40344.56639827921
54;dec;False;False;6;True;42361.67583095417
54;dec;False;False;7;False;40344.56639827921
54;dec;False;False;7;True;42361.67583095417
54;dec;False;True;0;False;58562.70987641438
54;dec;False;True;0;True;61166.08279863764
54;dec;False;True;1;False;61309.01522578422
54;dec;False;True;1;True;64079.35190838283
54;dec;False;True;2;False;57794.558007651125
54;dec;False;True;2;True;60409.43937116603
54;dec;False;True;3;False;58128.45848882964
54;dec;False;True;3;True;60806.30030633153
54;dec;False;True;4;False;58128.45848882964
54;dec;False;True;4;True;60806.30030633153
54;dec;False;True;5;False;58128.45848882964
54;dec;False;True;5;True;60806.30030633153
54;dec;False;True;6;False;58128.45848882964
54;dec;False;True;6;True;60806.30030633153
54;dec;False;True;7;False;58128.45848882964
54;dec;False;True;7;True;60806.30030633153
54;des;False;False;0;False;35487.89535468042
54;des;False;False;0;True;39727.428083326384
54;des;False;False;1;False;37837.561747111235
54;des;False;False;1;True;42329.47805692584
54;des;False;False;2;False;39658.80152047126
54;des;False;False;2;True;44333.81672179603
54;des;False;False;3;False;29695.794407018893
54;des;False;False;3;True;34035.64312039172
54;des;False;False;4;False;29695.794407018893
54;des;False;False;4;True;34035.64312039172
54;des;False;False;5;False;29695.794407018893
54;des;False;False;5;True;34035.64312039172
54;des;False;False;6;False;29695.794407018893
54;des;False;False;6;True;34035.64312039172
54;des;False;False;7;False;29695.794407018893
54;des;False;False;7;True;34035.64312039172
54;des;False;True;0;False;52485.87170783915
54;des;False;True;0;True;56324.18379725201
54;des;False;True;1;False;55816.81912344826
54;des;False;True;1;True;59858.68065035619
54;des;False;True;2;False;58335.232035830195
54;des;False;True;2;True;62512.77118856936
54;des;False;True;3;False;48096.1524433579
54;des;False;True;3;True;52843.507344617654
54;des;False;True;4;False;48096.1524433579
54;des;False;True;4;True;52843.507344617654
54;des;False;True;5;False;48096.1524433579
54;des;False;True;5;True;52843.507344617654
54;des;False;True;6;False;48096.1524433579
54;des;False;True;6;True;52843.507344617654
54;des;False;True;7;False;48096.1524433579
54;des;False;True;7;True;52843.507344617654
54;none;False;False;0;False;24090.7451609894
54;none;False;False;0;True;27438.49393135842
54;none;False;False;1;False;21212.435230977986
54;none;False;False;1;True;24467.868560427338
54;none;False;False;2;False;22393.752820031335
54;none;False;False;2;True;25837.656406356295
54;none;False;False;3;False;18938.56748094332
54;none;False;False;3;True;22069.654638618842
54;none;False;False;4;False;18938.56748094332
54;none;False;False;4;True;22069.654638618842
54;none;False;False;5;False;18938.56748094332
54;none;False;False;5;True;22069.654638618842
54;none;False;False;6;False;18938.56748094332
54;none;False;False;6;True;22069.654638618842
54;none;False;False;7;False;18938.56748094332
54;none;False;False;7;True;22069.654638618842
54;none;False;True;0;False;40117.200734261394
54;none;False;True;0;True;44173.54569050808
54;none;False;True;1;False;37377.95535930934
54;none;False;True;1;True;41681.44371153688
54;none;False;True;2;False;39508.509972565684
54;none;False;True;2;True;44069.537420942215
54;none;False;True;3;False;34931.30545214962
54;none;False;True;3;True;39353.632914674075
54;none;False;True;4;False;34931.30545214962
54;none;False;True;4;True;39353.632914674075
54;none;False;True;5;False;34931.30545214962
54;none;False;True;5;True;39353.632914674075
54;none;False;True;6;False;34931.30545214962
54;none;False;True;6;True;39353.632914674075
54;none;False;True;7;False;34931.30545214962
54;none;False;True;7;True;39353.632914674075
54;uni;False;False;0;False;70373.36225627904
54;uni;False;False;0;True;80910.23100384876
54;uni;False;False;1;False;68006.27805739811
54;uni;False;False;1;True;79413.82188838226
54;uni;False;False;2;False;60555.170273433476
54;uni;False;False;2;True;71665.22978378618
54;uni;False;False;3;False;61717.85644902385
54;uni;False;False;3;True;73118.89758120071
54;uni;False;False;4;False;61717.85644902385
54;uni;False;False;4;True;73118.89758120071
54;uni;False;False;5;False;61717.85644902385
54;uni;False;False;5;True;73118.89758120071
54;uni;False;False;6;False;61717.85644902385
54;uni;False;False;6;True;73118.89758120071
54;uni;False;False;7;False;61717.85644902385
54;uni;False;False;7;True;73118.89758120071
54;uni;False;True;0;False;95090.36179307521
54;uni;False;True;0;True;105538.90261550824
54;uni;False;True;1;False;95217.98283833056
54;uni;False;True;1;True;107336.39419292349
54;uni;False;True;2;False;87419.66287356615
54;uni;False;True;2;True;99872.82387569068
54;uni;False;True;3;False;89314.97097358824
54;uni;False;True;3;True;102146.61906007968
54;uni;False;True;4;False;89314.97097358824
54;uni;False;True;4;True;102146.61906007968
54;uni;False;True;5;False;89314.97097358824
54;uni;False;True;5;True;102146.61906007968
54;uni;False;True;6;False;89314.97097358824
54;uni;False;True;6;True;102146.61906007968
54;uni;False;True;7;False;89314.97097358824
54;uni;False;True;7;True;102146.61906007968
55;dec;False;False;0;False;41835.12097646534
55;dec;False;False;0;True;43867.56689050565
55;dec;False;False;1;False;42990.47833347677
55;dec;False;False;1;True;45110.647604280275
55;dec;False;False;2;False;40466.51883485093
55;dec;False;False;2;True;42464.56877015219
55;dec;False;False;3;False;39859.05419828638
55;dec;False;False;3;True;41860.05334278007
55;dec;False;False;4;False;39859.05419828638
55;dec;False;False;4;True;41860.05334278007
55;dec;False;False;5;False;39859.05419828638
55;dec;False;False;5;True;41860.05334278007
55;dec;False;False;6;False;39859.05419828638
55;dec;False;False;6;True;41860.05334278007
55;dec;False;False;7;False;39859.05419828638
55;dec;False;False;7;True;41860.05334278007
55;dec;False;True;0;False;58261.07605006088
55;dec;False;True;0;True;60862.909991288245
55;dec;False;True;1;False;60937.20397733798
55;dec;False;True;1;True;63703.16374371551
55;dec;False;True;2;False;57439.880738354346
55;dec;False;True;2;True;60050.42646082556
55;dec;False;True;3;False;57712.095706052554
55;dec;False;True;3;True;60382.532963278776
55;dec;False;True;4;False;57712.095706052554
55;dec;False;True;4;True;60382.532963278776
55;dec;False;True;5;False;57712.095706052554
55;dec;False;True;5;True;60382.532963278776
55;dec;False;True;6;False;57712.095706052554
55;dec;False;True;6;True;60382.532963278776
55;dec;False;True;7;False;57712.095706052554
55;dec;False;True;7;True;60382.532963278776
55;des;False;False;0;False;35096.589286712544
55;des;False;False;0;True;39338.05600898091
55;des;False;False;1;False;37423.17483323512
55;des;False;False;1;True;41917.770337280126
55;des;False;False;2;False;39227.777821926305
55;des;False;False;2;True;43906.31786730289
55;des;False;False;3;False;29290.303170238967
55;des;False;False;3;True;33612.487591014964
55;des;False;False;4;False;29290.303170238967
55;des;False;False;4;True;33612.487591014964
55;des;False;False;5;False;29290.303170238967
55;des;False;False;5;True;33612.487591014964
55;des;False;False;6;False;29290.303170238967
55;des;False;False;6;True;33612.487591014964
55;des;False;False;7;False;29290.303170238967
55;des;False;False;7;True;33612.487591014964
55;des;False;True;0;False;52155.644678356635
55;des;False;True;0;True;56039.15589539265
55;des;False;True;1;False;55469.82592961118
55;des;False;True;1;True;59560.266801252445
55;des;False;True;2;False;57977.47329686125
55;des;False;True;2;True;62206.37312941786
55;des;False;True;3;False;47666.52459314407
55;des;False;True;3;True;52436.36314398353
55;des;False;True;4;False;47666.52459314407
55;des;False;True;4;True;52436.36314398353
55;des;False;True;5;False;47666.52459314407
55;des;False;True;5;True;52436.36314398353
55;des;False;True;6;False;47666.52459314407
55;des;False;True;6;True;52436.36314398353
55;des;False;True;7;False;47666.52459314407
55;des;False;True;7;True;52436.36314398353
55;none;False;False;0;False;23201.928853762114
55;none;False;False;0;True;26513.792001622238
55;none;False;False;1;False;20317.033300056497
55;none;False;False;1;True;23512.76049068577
55;none;False;False;2;False;21445.88007216837
55;none;False;False;2;True;24826.061646653732
55;none;False;False;3;False;18058.153502442034
55;none;False;False;3;True;21113.462914682557
55;none;False;False;4;False;18058.153502442034
55;none;False;False;4;True;21113.462914682557
55;none;False;False;5;False;18058.153502442034
55;none;False;False;5;True;21113.462914682557
55;none;False;False;6;False;18058.153502442034
55;none;False;False;6;True;21113.462914682557
55;none;False;False;7;False;18058.153502442034
55;none;False;False;7;True;21113.462914682557
55;none;False;True;0;False;39212.60475281257
55;none;False;True;0;True;43320.65841110073
55;none;False;True;1;False;36333.43992325412
55;none;False;True;1;True;40651.02001941627
55;none;False;True;2;False;38399.79067472705
55;none;False;True;2;True;42974.85459480419
55;none;False;True;3;False;33803.544748843975
55;none;False;True;3;True;38209.37871296031
55;none;False;True;4;False;33803.544748843975
55;none;False;True;4;True;38209.37871296031
55;none;False;True;5;False;33803.544748843975
55;none;False;True;5;True;38209.37871296031
55;none;False;True;6;False;33803.544748843975
55;none;False;True;6;True;38209.37871296031
55;none;False;True;7;False;33803.544748843975
55;none;False;True;7;True;38209.37871296031
55;uni;False;False;0;False;70158.9762360986
55;uni;False;False;0;True;80846.32399226984
55;uni;False;False;1;False;67644.76456815668
55;uni;False;False;1;True;79170.46116482688
55;uni;False;False;2;False;60115.256747858875
55;uni;False;False;2;True;71305.63779434319
55;uni;False;False;3;False;61259.95241591232
55;uni;False;False;3;True;72740.67896821104
55;uni;False;False;4;False;61259.95241591232
55;uni;False;False;4;True;72740.67896821104
55;uni;False;False;5;False;61259.95241591232
55;uni;False;False;5;True;72740.67896821104
55;uni;False;False;6;False;61259.95241591232
55;uni;False;False;6;True;72740.67896821104
55;uni;False;False;7;False;61259.95241591232
55;uni;False;False;7;True;72740.67896821104
55;uni;False;True;0;False;95292.13192264049
55;uni;False;True;0;True;106002.23252365153
55;uni;False;True;1;False;95202.80864186029
55;uni;False;True;1;True;107562.20096668204
55;uni;False;True;2;False;87234.48577161986
55;uni;False;True;2;True;99886.84642905078
55;uni;False;True;3;False;89111.89597059801
55;uni;False;True;3;True;102145.0472124893
55;uni;False;True;4;False;89111.89597059801
55;uni;False;True;4;True;102145.0472124893
55;uni;False;True;5;False;89111.89597059801
55;uni;False;True;5;True;102145.0472124893
55;uni;False;True;6;False;89111.89597059801
55;uni;False;True;6;True;102145.0472124893
55;uni;False;True;7;False;89111.89597059801
55;uni;False;True;7;True;102145.0472124893
56;dec;False;False;0;False;41350.857826917636
56;dec;False;False;0;True;43368.979724622215
56;dec;False;False;1;False;42450.37035681713
56;dec;False;False;1;True;44553.356936178636
56;dec;False;False;2;False;39954.95722162212
56;dec;False;False;2;True;41936.647270163856
56;dec;False;False;3;False;39310.97258649898
56;dec;False;False;3;True;41293.219141692796
56;dec;False;False;4;False;39310.97258649898
56;dec;False;False;4;True;41293.219141692796
56;dec;False;False;5;False;39310.97258649898
56;dec;False;False;5;True;41293.219141692796
56;dec;False;False;6;False;39310.97258649898
56;dec;False;False;6;True;41293.219141692796
56;dec;False;False;7;False;39310.97258649898
56;dec;False;False;7;True;41293.219141692796
56;dec;False;True;0;False;57895.67486241967
56;dec;False;True;0;True;60494.02706116923
56;dec;False;True;1;False;60494.49483094376
56;dec;False;True;1;True;63253.78189560936
56;dec;False;True;2;False;57018.065549051724
56;dec;False;True;2;True;59622.09187540905
56;dec;False;True;3;False;57223.94169425368
56;dec;False;True;3;True;59884.49830522463
56;dec;False;True;4;False;57223.94169425368
56;dec;False;True;4;True;59884.49830522463
56;dec;False;True;5;False;57223.94169425368
56;dec;False;True;5;True;59884.49830522463
56;dec;False;True;6;False;57223.94169425368
56;dec;False;True;6;True;59884.49830522463
56;dec;False;True;7;False;57223.94169425368
56;dec;False;True;7;True;59884.49830522463
56;des;False;False;0;False;34632.548371593286
56;des;False;False;0;True;38873.521662518826
56;des;False;False;1;False;36931.59694769838
56;des;False;False;1;True;41426.389921083304
56;des;False;False;2;False;38716.26925415388
56;des;False;False;2;True;43395.856845759845
56;des;False;False;3;False;28814.282492840575
56;des;False;False;3;True;33113.573718602165
56;des;False;False;4;False;28814.282492840575
56;des;False;False;4;True;33113.573718602165
56;des;False;False;5;False;28814.282492840575
56;des;False;False;5;True;33113.573718602165
56;des;False;False;6;False;28814.282492840575
56;des;False;False;6;True;33113.573718602165
56;des;False;False;7;False;28814.282492840575
56;des;False;False;7;True;33113.573718602165
56;des;False;True;0;False;51750.89354361557
56;des;False;True;0;True;55683.89115587299
56;des;False;True;1;False;55044.16152280514
56;des;False;True;1;True;59187.84776447227
56;des;False;True;2;False;57538.17437093023
56;des;False;True;2;True;61823.434875875195
56;des;False;True;3;False;47151.38238599085
56;des;False;True;3;True;51943.94859926484
56;des;False;True;4;False;47151.38238599085
56;des;False;True;4;True;51943.94859926484
56;des;False;True;5;False;47151.38238599085
56;des;False;True;5;True;51943.94859926484
56;des;False;True;6;False;47151.38238599085
56;des;False;True;6;True;51943.94859926484
56;des;False;True;7;False;47151.38238599085
56;des;False;True;7;True;51943.94859926484
56;none;False;False;0;False;22248.459124604033
56;none;False;False;0;True;25514.219630006635
56;none;False;False;1;False;19367.343182225137
56;none;False;False;1;True;22493.030546936105
56;none;False;False;2;False;20440.772401771705
56;none;False;False;2;True;23746.294868550358
56;none;False;False;3;False;17132.020424025846
56;none;False;False;3;True;20101.53905944009
56;none;False;False;4;False;17132.020424025846
56;none;False;False;4;True;20101.53905944009
56;none;False;False;5;False;17132.020424025846
56;none;False;False;5;True;20101.53905944009
56;none;False;False;6;False;17132.020424025846
56;none;False;False;6;True;20101.53905944009
56;none;False;False;7;False;17132.020424025846
56;none;False;False;7;True;20101.53905944009
56;none;False;True;0;False;38199.3031050586
56;none;False;True;0;True;42350.58306911143
56;none;False;True;1;False;35186.02230013892
56;none;False;True;1;True;39506.604167887795
56;none;False;True;2;False;37182.29456160625
56;none;False;True;2;True;41759.60127805335
56;none;False;True;3;False;32580.023094425
56;none;False;True;3;True;36956.74531406057
56;none;False;True;4;False;32580.023094425
56;none;False;True;4;True;36956.74531406057
56;none;False;True;5;False;32580.023094425
56;none;False;True;5;True;36956.74531406057
56;none;False;True;6;False;32580.023094425
56;none;False;True;6;True;36956.74531406057
56;none;False;True;7;False;32580.023094425
56;none;False;True;7;True;36956.74531406057
56;uni;False;False;0;False;69812.75868686585
56;uni;False;False;0;True;80651.61485020805
56;uni;False;False;1;False;67139.12734084994
56;uni;False;False;1;True;78778.17405865203
56;uni;False;False;2;False;59534.81204578504
56;uni;False;False;2;True;70796.43394417896
56;uni;False;False;3;False;60657.8562334306
56;uni;False;False;3;True;72208.61016537996
56;uni;False;False;4;False;60657.8562334306
56;uni;False;False;4;True;72208.61016537996
56;uni;False;False;5;False;60657.8562334306
56;uni;False;False;5;True;72208.61016537996
56;uni;False;False;6;False;60657.8562334306
56;uni;False;False;6;True;72208.61016537996
56;uni;False;False;7;False;60657.8562334306
56;uni;False;False;7;True;72208.61016537996
56;uni;False;True;0;False;95373.37031671709
56;uni;False;True;0;True;106361.96007026339
56;uni;False;True;1;False;95040.73661842805
56;uni;False;True;1;True;107651.7133208968
56;uni;False;True;2;False;86894.64556707062
56;uni;False;True;2;True;99750.33112924288
56;uni;False;True;3;False;88749.23463736857
56;uni;False;True;3;True;101987.62518328679
56;uni;False;True;4;False;88749.23463736857
56;uni;False;True;4;True;101987.62518328679
56;uni;False;True;5;False;88749.23463736857
56;uni;False;True;5;True;101987.62518328679
56;uni;False;True;6;False;88749.23463736857
56;uni;False;True;6;True;101987.62518328679
56;uni;False;True;7;False;88749.23463736857
56;uni;False;True;7;True;101987.62518328679
57;dec;False;False;0;False;40805.4667933324
57;dec;False;False;0;True;42806.78903180982
57;dec;False;False;1;False;41845.22316733436
57;dec;False;False;1;True;43928.30611289811
57;dec;False;False;2;False;39382.013035529635
57;dec;False;False;2;True;41344.76887596807
57;dec;False;False;3;False;38700.22801798259
57;dec;False;False;3;True;40661.00383127696
57;dec;False;False;4;False;38700.22801798259
57;dec;False;False;4;True;40661.00383127696
57;dec;False;False;5;False;38700.22801798259
57;dec;False;False;5;True;40661.00383127696
57;dec;False;False;6;False;38700.22801798259
57;dec;False;False;6;True;40661.00383127696
57;dec;False;False;7;False;38700.22801798259
57;dec;False;False;7;True;40661.00383127696
57;dec;False;True;0;False;57463.502714089474
57;dec;False;True;0;True;60056.2334216705
57;dec;False;True;1;False;59978.05895582582
57;dec;False;True;1;True;62728.17742648453
57;dec;False;True;2;False;56526.470369138406
57;dec;False;True;2;True;59121.605434805926
57;dec;False;True;3;False;56661.70675993831
57;dec;False;True;3;True;59309.72608614845
57;dec;False;True;4;False;56661.70675993831
57;dec;False;True;4;True;59309.72608614845
57;dec;False;True;5;False;56661.70675993831
57;dec;False;True;5;True;59309.72608614845
57;dec;False;True;6;False;56661.70675993831
57;dec;False;True;6;True;59309.72608614845
57;dec;False;True;7;False;56661.70675993831
57;dec;False;True;7;True;59309.72608614845
57;des;False;False;0;False;34096.207284767974
57;des;False;False;0;True;38333.691813337406
57;des;False;False;1;False;36363.2539982024
57;des;False;False;1;True;40855.15648799366
57;des;False;False;2;False;38124.67853396489
57;des;False;False;2;True;42802.20022021706
57;des;False;False;3;False;28269.231138330666
57;des;False;False;3;True;32539.9872373513
57;des;False;False;4;False;28269.231138330666
57;des;False;False;4;True;32539.9872373513
57;des;False;False;5;False;28269.231138330666
57;des;False;False;5;True;32539.9872373513
57;des;False;False;6;False;28269.231138330666
57;des;False;False;6;True;32539.9872373513
57;des;False;False;7;False;28269.231138330666
57;des;False;False;7;True;32539.9872373513
57;des;False;True;0;False;51269.51863653606
57;des;False;True;0;True;55255.5747215413
57;des;False;True;1;False;54537.556609460145
57;des;False;True;1;True;58738.39855727615
57;des;False;True;2;False;57014.92152137443
57;des;False;True;2;True;61360.75869933576
57;des;False;True;3;False;46550.07456671837
57;des;False;True;3;True;51364.85289147645
57;des;False;True;4;False;46550.07456671837
57;des;False;True;4;True;51364.85289147645
57;des;False;True;5;False;46550.07456671837
57;des;False;True;5;True;51364.85289147645
57;des;False;True;6;False;46550.07456671837
57;des;False;True;6;True;51364.85289147645
57;des;False;True;7;False;46550.07456671837
57;des;False;True;7;True;51364.85289147645
57;none;False;False;0;False;21234.50130379033
57;none;False;False;0;True;24443.078023787144
57;none;False;False;1;False;18368.939623095084
57;none;False;False;1;True;21413.787476034977
57;none;False;False;2;False;19384.35965456318
57;none;False;False;2;True;22603.801737896414
57;none;False;False;3;False;16166.54238116669
57;none;False;False;3;True;19040.10540821573
57;none;False;False;4;False;16166.54238116669
57;none;False;False;4;True;19040.10540821573
57;none;False;False;5;False;16166.54238116669
57;none;False;False;5;True;19040.10540821573
57;none;False;False;6;False;16166.54238116669
57;none;False;False;6;True;19040.10540821573
57;none;False;False;7;False;16166.54238116669
57;none;False;False;7;True;19040.10540821573
57;none;False;True;0;False;37075.255761201806
57;none;False;True;0;True;41259.08441977977
57;none;False;True;1;False;33936.793052695524
57;none;False;True;1;True;38247.38998821207
57;none;False;True;2;False;35857.24606593611
57;none;False;True;2;True;40423.00211907699
57;none;False;True;3;False;31264.1436468712
57;none;False;True;3;True;35597.569225385065
57;none;False;True;4;False;31264.1436468712
57;none;False;True;4;True;35597.569225385065
57;none;False;True;5;False;31264.1436468712
57;none;False;True;5;True;35597.569225385065
57;none;False;True;6;False;31264.1436468712
57;none;False;True;6;True;35597.569225385065
57;none;False;True;7;False;31264.1436468712
57;none;False;True;7;True;35597.569225385065
57;uni;False;False;0;False;69327.27196657361
57;uni;False;False;0;True;80316.16268997265
57;uni;False;False;1;False;66483.61940499367
57;uni;False;False;1;True;78228.57962260145
57;uni;False;False;2;False;58810.004382302955
57;uni;False;False;2;True;70131.34684748552
57;uni;False;False;3;False;59907.77378989625
57;uni;False;False;3;True;71516.40609253757
57;uni;False;False;4;False;59907.77378989625
57;uni;False;False;4;True;71516.40609253757
57;uni;False;False;5;False;59907.77378989625
57;uni;False;False;5;True;71516.40609253757
57;uni;False;False;6;False;59907.77378989625
57;uni;False;False;6;True;71516.40609253757
57;uni;False;False;7;False;59907.77378989625
57;uni;False;False;7;True;71516.40609253757
57;uni;False;True;0;False;95320.84867864485
57;uni;False;True;0;True;106602.56986543452
57;uni;False;True;1;False;94719.67849405896
57;uni;False;True;1;True;107590.00798644543
57;uni;False;True;2;False;86390.2438823558
57;uni;False;True;2;True;99450.41549858602
57;uni;False;True;3;False;88216.9826625993
