age;educ;insch;male;nkids;married;taxinc
51;none;False;True;0;True;2629.168218451721
51;none;False;True;1;False;2757.2783101805535
51;none;False;True;1;True;2042.786981560534
51;none;False;True;2;False;5301.8391368887915
51;none;False;True;2;True;4587.3478082687725
51;none;False;True;3;False;4339.53680570229
51;none;False;True;3;True;3625.0454770822703
51;none;False;True;4;False;4339.53680570229
51;none;False;True;4;True;3625.0454770822703
51;none;False;True;5;False;4339.53680570229
51;none;False;True;5;True;3625.0454770822703
51;none;False;True;6;False;4339.53680570229
51;none;False;True;6;True;3625.0454770822703
51;none;False;True;7;False;4339.53680570229
51;none;False;True;7;True;3625.0454770822703
51;uni;False;False;0;False;-2272.283180977853
51;uni;False;False;0;True;2499.8843445954967
51;uni;False;False;1;False;-1506.932110228031
51;uni;False;False;1;True;3265.235415345319
51;uni;False;False;2;False;-1069.467046828613
51;uni;False;False;2;True;3702.7004787447368
51;uni;False;False;3;False;-3799.3477295534076
51;uni;False;False;3;True;972.8197960199423
51;uni;False;False;4;False;-3799.3477295534076
51;uni;False;False;4;True;972.8197960199423
51;uni;False;False;5;False;-3799.3477295534076
51;uni;False;False;5;True;972.8197960199423
51;uni;False;False;6;False;-3799.3477295534076
51;uni;False;False;6;True;972.8197960199423
51;uni;False;False;7;False;-3799.3477295534076
51;uni;False;False;7;True;972.8197960199423
51;uni;False;True;0;False;-2272.283180977853
51;uni;False;True;0;True;2499.8843445954967
51;uni;False;True;1;False;-1506.932110228031
51;uni;False;True;1;True;3265.235415345319
51;uni;False;True;2;False;-1069.467046828613
51;uni;False;True;2;True;3702.7004787447368
51;uni;False;True;3;False;-3799.3477295534076
51;uni;False;True;3;True;972.8197960199423
51;uni;False;True;4;False;-3799.3477295534076
51;uni;False;True;4;True;972.8197960199423
51;uni;False;True;5;False;-3799.3477295534076
51;uni;False;True;5;True;972.8197960199423
51;uni;False;True;6;False;-3799.3477295534076
51;uni;False;True;6;True;972.8197960199423
51;uni;False;True;7;False;-3799.3477295534076
51;uni;False;True;7;True;972.8197960199423
52;dec;False;False;0;False;3.3360766444334615
52;dec;False;False;0;True;-3033.3726365228035
52;dec;False;False;1;False;4387.734784277511
52;dec;False;False;1;True;1351.0260711102737
52;dec;False;False;2;False;2946.3378009164553
52;dec;False;False;2;True;-90.37091225078166
52;dec;False;False;3;False;4157.730819923225
52;dec;False;False;3;True;1121.0221067559878
52;dec;False;False;4;False;4157.730819923225
52;dec;False;False;4;True;1121.0221067559878
52;dec;False;False;5;False;4157.730819923225
52;dec;False;False;5;True;1121.0221067559878
52;dec;False;False;6;False;4157.730819923225
52;dec;False;False;6;True;1121.0221067559878
52;dec;False;False;7;False;4157.730819923225
52;dec;False;False;7;True;1121.0221067559878
52;dec;False;True;0;False;3.3360766444334615
52;dec;False;True;0;True;-3033.3726365228035
52;dec;False;True;1;False;4387.734784277511
52;dec;False;True;1;True;1351.0260711102737
52;dec;False;True;2;False;2946.3378009164553
52;dec;False;True;2;True;-90.37091225078166
52;dec;False;True;3;False;4157.730819923225
52;dec;False;True;3;True;1121.0221067559878
52;dec;False;True;4;False;4157.730819923225
52;dec;False;True;4;True;1121.0221067559878
52;dec;False;True;5;False;4157.730819923225
52;dec;False;True;5;True;1121.0221067559878
52;dec;False;True;6;False;4157.730819923225
52;dec;False;True;6;True;1121.0221067559878
52;dec;False;True;7;False;4157.730819923225
52;dec;False;True;7;True;1121.0221067559878
52;des;False;False;0;False;3579.765686645653
52;des;False;False;0;True;882.4878681094642
52;des;False;False;1;False;2986.8215130653152
52;des;False;False;1;True;289.54369452912624
52;des;False;False;2;False;5215.319936474907
52;des;False;False;2;True;2518.042117938718
52;des;False;False;3;False;7202.217109570208
52;des;False;False;3;True;4504.939291034019
52;des;False;False;4;False;7202.217109570208
52;des;False;False;4;True;4504.939291034019
52;des;False;False;5;False;7202.217109570208
52;des;False;False;5;True;4504.939291034019
52;des;False;False;6;False;7202.217109570208
52;des;False;False;6;True;4504.939291034019
52;des;False;False;7;False;7202.217109570208
52;des;False;False;7;True;4504.939291034019
52;des;False;True;0;False;3579.765686645653
52;des;False;True;0;True;882.4878681094642
52;des;False;True;1;False;2986.8215130653152
52;des;False;True;1;True;289.54369452912624
52;des;False;True;2;False;5215.319936474907
52;des;False;True;2;True;2518.042117938718
52;des;False;True;3;False;7202.217109570208
52;des;False;True;3;True;4504.939291034019
52;des;False;True;4;False;7202.217109570208
52;des;False;True;4;True;4504.939291034019
52;des;False;True;5;False;7202.217109570208
52;des;False;True;5;True;4504.939291034019
52;des;False;True;6;False;7202.217109570208
52;des;False;True;6;True;4504.939291034019
52;des;False;True;7;False;7202.217109570208
52;des;False;True;7;True;4504.939291034019
52;none;False;False;0;False;3352.086933436444
52;none;False;False;0;True;2637.5956048164244
52;none;False;False;1;False;2765.705696545257
52;none;False;False;1;True;2051.2143679252376
52;none;False;False;2;False;5310.266523253495
52;none;False;False;2;True;4595.775194633476
52;none;False;False;3;False;4347.964192066993
52;none;False;False;3;True;3633.4728634469734
52;none;False;False;4;False;4347.964192066993
52;none;False;False;4;True;3633.4728634469734
52;none;False;False;5;False;4347.964192066993
52;none;False;False;5;True;3633.4728634469734
52;none;False;False;6;False;4347.964192066993
52;none;False;False;6;True;3633.4728634469734
52;none;False;False;7;False;4347.964192066993
52;none;False;False;7;True;3633.4728634469734
52;none;False;True;0;False;3352.086933436444
52;none;False;True;0;True;2637.5956048164244
52;none;False;True;1;False;2765.705696545257
52;none;False;True;1;True;2051.2143679252376
52;none;False;True;2;False;5310.266523253495
52;none;False;True;2;True;4595.775194633476
52;none;False;True;3;False;4347.964192066993
52;none;False;True;3;True;3633.4728634469734
52;none;False;True;4;False;4347.964192066993
52;none;False;True;4;True;3633.4728634469734
52;none;False;True;5;False;4347.964192066993
52;none;False;True;5;True;3633.4728634469734
52;none;False;True;6;False;4347.964192066993
52;none;False;True;6;True;3633.4728634469734
52;none;False;True;7;False;4347.964192066993
52;none;False;True;7;True;3633.4728634469734
52;uni;False;False;0;False;-2247.746493313187
52;uni;False;False;0;True;2524.421032260163
52;uni;False;False;1;False;-1482.3954225633647
52;uni;False;False;1;True;3289.772103009985
52;uni;False;False;2;False;-1044.9303591639468
52;uni;False;False;2;True;3727.237166409403
52;uni;False;False;3;False;-3774.811041888742
52;uni;False;False;3;True;997.3564836846081
52;uni;False;False;4;False;-3774.811041888742
52;uni;False;False;4;True;997.3564836846081
52;uni;False;False;5;False;-3774.811041888742
52;uni;False;False;5;True;997.3564836846081
52;uni;False;False;6;False;-3774.811041888742
52;uni;False;False;6;True;997.3564836846081
52;uni;False;False;7;False;-3774.811041888742
52;uni;False;False;7;True;997.3564836846081
52;uni;False;True;0;False;-2247.746493313187
52;uni;False;True;0;True;2524.421032260163
52;uni;False;True;1;False;-1482.3954225633647
52;uni;False;True;1;True;3289.772103009985
52;uni;False;True;2;False;-1044.9303591639468
52;uni;False;True;2;True;3727.237166409403
52;uni;False;True;3;False;-3774.811041888742
52;uni;False;True;3;True;997.3564836846081
52;uni;False;True;4;False;-3774.811041888742
52;uni;False;True;4;True;997.3564836846081
52;uni;False;True;5;False;-3774.811041888742
52;uni;False;True;5;True;997.3564836846081
52;uni;False;True;6;False;-3774.811041888742
52;uni;False;True;6;True;997.3564836846081
52;uni;False;True;7;False;-3774.811041888742
52;uni;False;True;7;True;997.3564836846081
53;dec;False;False;0;False;-5.373304448262672
53;dec;False;False;0;True;-3042.0820176155
53;dec;False;False;1;False;4379.025403184814
53;dec;False;False;1;True;1342.3166900175775
53;dec;False;False;2;False;2937.628419823759
53;dec;False;False;2;True;-99.08029334347793
53;dec;False;False;3;False;4149.0214388305285
53;dec;False;False;3;True;1112.3127256632915
53;dec;False;False;4;False;4149.0214388305285
53;dec;False;False;4;True;1112.3127256632915
53;dec;False;False;5;False;4149.0214388305285
53;dec;False;False;5;True;1112.3127256632915
53;dec;False;False;6;False;4149.0214388305285
53;dec;False;False;6;True;1112.3127256632915
53;dec;False;False;7;False;4149.0214388305285
53;dec;False;False;7;True;1112.3127256632915
53;dec;False;True;0;False;-5.373304448262672
53;dec;False;True;0;True;-3042.0820176155
53;dec;False;True;1;False;4379.025403184814
53;dec;False;True;1;True;1342.3166900175775
53;dec;False;True;2;False;2937.628419823759
53;dec;False;True;2;True;-99.08029334347793
53;dec;False;True;3;False;4149.0214388305285
53;dec;False;True;3;True;1112.3127256632915
53;dec;False;True;4;False;4149.0214388305285
53;dec;False;True;4;True;1112.3127256632915
53;dec;False;True;5;False;4149.0214388305285
53;dec;False;True;5;True;1112.3127256632915
53;dec;False;True;6;False;4149.0214388305285
53;dec;False;True;6;True;1112.3127256632915
53;dec;False;True;7;False;4149.0214388305285
53;dec;False;True;7;True;1112.3127256632915
53;des;False;False;0;False;3669.303757354323
53;des;False;False;0;True;972.0259388181339
53;des;False;False;1;False;3076.359583773985
53;des;False;False;1;True;379.08176523779593
53;des;False;False;2;False;5304.858007183577
53;des;False;False;2;True;2607.580188647388
53;des;False;False;3;False;7291.755180278878
53;des;False;False;3;True;4594.477361742689
53;des;False;False;4;False;7291.755180278878
53;des;False;False;4;True;4594.477361742689
53;des;False;False;5;False;7291.755180278878
53;des;False;False;5;True;4594.477361742689
53;des;False;False;6;False;7291.755180278878
53;des;False;False;6;True;4594.477361742689
53;des;False;False;7;False;7291.755180278878
53;des;False;False;7;True;4594.477361742689
53;des;False;True;0;False;3669.303757354323
53;des;False;True;0;True;972.0259388181339
53;des;False;True;1;False;3076.359583773985
53;des;False;True;1;True;379.08176523779593
53;des;False;True;2;False;5304.858007183577
53;des;False;True;2;True;2607.580188647388
53;des;False;True;3;False;7291.755180278878
53;des;False;True;3;True;4594.477361742689
53;des;False;True;4;False;7291.755180278878
53;des;False;True;4;True;4594.477361742689
53;des;False;True;5;False;7291.755180278878
53;des;False;True;5;True;4594.477361742689
53;des;False;True;6;False;7291.755180278878
53;des;False;True;6;True;4594.477361742689
53;des;False;True;7;False;7291.755180278878
53;des;False;True;7;True;4594.477361742689
53;none;False;False;0;False;3360.5143198011474
53;none;False;False;0;True;2646.022991181128
53;none;False;False;1;False;2774.1330829099606
53;none;False;False;1;True;2059.641754289941
53;none;False;False;2;False;5318.693909618198
53;none;False;False;2;True;4604.202580998179
53;none;False;False;3;False;4356.391578431697
53;none;False;False;3;True;3641.9002498116774
53;none;False;False;4;False;4356.391578431697
53;none;False;False;4;True;3641.9002498116774
53;none;False;False;5;False;4356.391578431697
53;none;False;False;5;True;3641.9002498116774
53;none;False;False;6;False;4356.391578431697
53;none;False;False;6;True;3641.9002498116774
53;none;False;False;7;False;4356.391578431697
53;none;False;False;7;True;3641.9002498116774
53;none;False;True;0;False;3360.5143198011474
53;none;False;True;0;True;2646.022991181128
53;none;False;True;1;False;2774.1330829099606
53;none;False;True;1;True;2059.641754289941
53;none;False;True;2;False;5318.693909618198
53;none;False;True;2;True;4604.202580998179
53;none;False;True;3;False;4356.391578431697
53;none;False;True;3;True;3641.9002498116774
53;none;False;True;4;False;4356.391578431697
53;none;False;True;4;True;3641.9002498116774
53;none;False;True;5;False;4356.391578431697
53;none;False;True;5;True;3641.9002498116774
53;none;False;True;6;False;4356.391578431697
53;none;False;True;6;True;3641.9002498116774
53;none;False;True;7;False;4356.391578431697
53;none;False;True;7;True;3641.9002498116774
53;uni;False;False;0;False;-2223.2098056485206
53;uni;False;False;0;True;2548.9577199248292
53;uni;False;False;1;False;-1457.8587348986985
53;uni;False;False;1;True;3314.3087906746514
53;uni;False;False;2;False;-1020.3936714992806
53;uni;False;False;2;True;3751.7738540740693
53;uni;False;False;3;False;-3750.274354224075
53;uni;False;False;3;True;1021.8931713492748
53;uni;False;False;4;False;-3750.274354224075
53;uni;False;False;4;True;1021.8931713492748
53;uni;False;False;5;False;-3750.274354224075
53;uni;False;False;5;True;1021.8931713492748
53;uni;False;False;6;False;-3750.274354224075
53;uni;False;False;6;True;1021.8931713492748
53;uni;False;False;7;False;-3750.274354224075
53;uni;False;False;7;True;1021.8931713492748
53;uni;False;True;0;False;-2223.2098056485206
53;uni;False;True;0;True;2548.9577199248292
53;uni;False;True;1;False;-1457.8587348986985
53;uni;False;True;1;True;3314.3087906746514
53;uni;False;True;2;False;-1020.3936714992806
53;uni;False;True;2;True;3751.7738540740693
53;uni;False;True;3;False;-3750.274354224075
53;uni;False;True;3;True;1021.8931713492748
53;uni;False;True;4;False;-3750.274354224075
53;uni;False;True;4;True;1021.8931713492748
53;uni;False;True;5;False;-3750.274354224075
53;uni;False;True;5;True;1021.8931713492748
53;uni;False;True;6;False;-3750.274354224075
53;uni;False;True;6;True;1021.8931713492748
53;uni;False;True;7;False;-3750.274354224075
53;uni;False;True;7;True;1021.8931713492748
54;dec;False;False;0;False;-14.082685540958806
54;dec;False;False;0;True;-3050.7913987081956
54;dec;False;False;1;False;4370.316022092118
54;dec;False;False;1;True;1333.6073089248812
54;dec;False;False;2;False;2928.919038731063
54;dec;False;False;2;True;-107.78967443617375
54;dec;False;False;3;False;4140.312057737832
54;dec;False;False;3;True;1103.6033445705953
54;dec;False;False;4;False;4140.312057737832
54;dec;False;False;4;True;1103.6033445705953
54;dec;False;False;5;False;4140.312057737832
54;dec;False;False;5;True;1103.6033445705953
54;dec;False;False;6;False;4140.312057737832
54;dec;False;False;6;True;1103.6033445705953
54;dec;False;False;7;False;4140.312057737832
54;dec;False;False;7;True;1103.6033445705953
54;dec;False;True;0;False;-14.082685540958806
54;dec;False;True;0;True;-3050.7913987081956
54;dec;False;True;1;False;4370.316022092118
54;dec;False;True;1;True;1333.6073089248812
54;dec;False;True;2;False;2928.919038731063
54;dec;False;True;2;True;-107.78967443617375
54;dec;False;True;3;False;4140.312057737832
54;dec;False;True;3;True;1103.6033445705953
54;dec;False;True;4;False;4140.312057737832
54;dec;False;True;4;True;1103.6033445705953
54;dec;False;True;5;False;4140.312057737832
54;dec;False;True;5;True;1103.6033445705953
54;dec;False;True;6;False;4140.312057737832
54;dec;False;True;6;True;1103.6033445705953
54;dec;False;True;7;False;4140.312057737832
54;dec;False;True;7;True;1103.6033445705953
54;des;False;False;0;False;3758.841828062992
54;des;False;False;0;True;1061.5640095268031
54;des;False;False;1;False;3165.897654482654
54;des;False;False;1;True;468.6198359464652
54;des;False;False;2;False;5394.3960778922465
54;des;False;False;2;True;2697.1182593560575
54;des;False;False;3;False;7381.293250987546
54;des;False;False;3;True;4684.015432451357
54;des;False;False;4;False;7381.293250987546
54;des;False;False;4;True;4684.015432451357
54;des;False;False;5;False;7381.293250987546
54;des;False;False;5;True;4684.015432451357
54;des;False;False;6;False;7381.293250987546
54;des;False;False;6;True;4684.015432451357
54;des;False;False;7;False;7381.293250987546
54;des;False;False;7;True;4684.015432451357
54;des;False;True;0;False;3758.841828062992
54;des;False;True;0;True;1061.5640095268031
54;des;False;True;1;False;3165.897654482654
54;des;False;True;1;True;468.6198359464652
54;des;False;True;2;False;5394.3960778922465
54;des;False;True;2;True;2697.1182593560575
54;des;False;True;3;False;7381.293250987546
54;des;False;True;3;True;4684.015432451357
54;des;False;True;4;False;7381.293250987546
54;des;False;True;4;True;4684.015432451357
54;des;False;True;5;False;7381.293250987546
54;des;False;True;5;True;4684.015432451357
54;des;False;True;6;False;7381.293250987546
54;des;False;True;6;True;4684.015432451357
54;des;False;True;7;False;7381.293250987546
54;des;False;True;7;True;4684.015432451357
54;none;False;False;0;False;3368.941706165851
54;none;False;False;0;True;2654.4503775458315
54;none;False;False;1;False;2782.5604692746642
54;none;False;False;1;True;2068.069140654645
54;none;False;False;2;False;5327.121295982902
54;none;False;False;2;True;4612.629967362882
54;none;False;False;3;False;4364.818964796401
54;none;False;False;3;True;3650.3276361763815
54;none;False;False;4;False;4364.818964796401
54;none;False;False;4;True;3650.3276361763815
54;none;False;False;5;False;4364.818964796401
54;none;False;False;5;True;3650.3276361763815
54;none;False;False;6;False;4364.818964796401
54;none;False;False;6;True;3650.3276361763815
54;none;False;False;7;False;4364.818964796401
54;none;False;False;7;True;3650.3276361763815
54;none;False;True;0;False;3368.941706165851
54;none;False;True;0;True;2654.4503775458315
54;none;False;True;1;False;2782.5604692746642
54;none;False;True;1;True;2068.069140654645
54;none;False;True;2;False;5327.121295982902
54;none;False;True;2;True;4612.629967362882
54;none;False;True;3;False;4364.818964796401
54;none;False;True;3;True;3650.3276361763815
54;none;False;True;4;False;4364.818964796401
54;none;False;True;4;True;3650.3276361763815
54;none;False;True;5;False;4364.818964796401
54;none;False;True;5;True;3650.3276361763815
54;none;False;True;6;False;4364.818964796401
54;none;False;True;6;True;3650.3276361763815
54;none;False;True;7;False;4364.818964796401
54;none;False;True;7;True;3650.3276361763815
54;uni;False;False;0;False;-2198.673117983854
54;uni;False;False;0;True;2573.494407589496
54;uni;False;False;1;False;-1433.3220472340317
54;uni;False;False;1;True;3338.845478339318
54;uni;False;False;2;False;-995.8569838346139
54;uni;False;False;2;True;3776.310541738736
54;uni;False;False;3;False;-3725.7376665594084
54;uni;False;False;3;True;1046.4298590139415
54;uni;False;False;4;False;-3725.7376665594084
54;uni;False;False;4;True;1046.4298590139415
54;uni;False;False;5;False;-3725.7376665594084
54;uni;False;False;5;True;1046.4298590139415
54;uni;False;False;6;False;-3725.7376665594084
54;uni;False;False;6;True;1046.4298590139415
54;uni;False;False;7;False;-3725.7376665594084
54;uni;False;False;7;True;1046.4298590139415
54;uni;False;True;0;False;-2198.673117983854
54;uni;False;True;0;True;2573.494407589496
54;uni;False;True;1;False;-1433.3220472340317
54;uni;False;True;1;True;3338.845478339318
54;uni;False;True;2;False;-995.8569838346139
54;uni;False;True;2;True;3776.310541738736
54;uni;False;True;3;False;-3725.7376665594084
54;uni;False;True;3;True;1046.4298590139415
54;uni;False;True;4;False;-3725.7376665594084
54;uni;False;True;4;True;1046.4298590139415
54;uni;False;True;5;False;-3725.7376665594084
54;uni;False;True;5;True;1046.4298590139415
54;uni;False;True;6;False;-3725.7376665594084
54;uni;False;True;6;True;1046.4298590139415
54;uni;False;True;7;False;-3725.7376665594084
54;uni;False;True;7;True;1046.4298590139415
55;dec;False;False;0;False;-22.79206663365494
55;dec;False;False;0;True;-3059.500779800892
55;dec;False;False;1;False;4361.606640999422
55;dec;False;False;1;True;1324.897927832185
55;dec;False;False;2;False;2920.209657638367
55;dec;False;False;2;True;-116.49905552887003
55;dec;False;False;3;False;4131.602676645136
55;dec;False;False;3;True;1094.893963477899
55;dec;False;False;4;False;4131.602676645136
55;dec;False;False;4;True;1094.893963477899
55;dec;False;False;5;False;4131.602676645136
55;dec;False;False;5;True;1094.893963477899
55;dec;False;False;6;False;4131.602676645136
55;dec;False;False;6;True;1094.893963477899
55;dec;False;False;7;False;4131.602676645136
55;dec;False;False;7;True;1094.893963477899
55;dec;False;True;0;False;-22.79206663365494
55;dec;False;True;0;True;-3059.500779800892
55;dec;False;True;1;False;4361.606640999422
55;dec;False;True;1;True;1324.897927832185
55;dec;False;True;2;False;2920.209657638367
55;dec;False;True;2;True;-116.49905552887003
55;dec;False;True;3;False;4131.602676645136
55;dec;False;True;3;True;1094.893963477899
55;dec;False;True;4;False;4131.602676645136
55;dec;False;True;4;True;1094.893963477899
55;dec;False;True;5;False;4131.602676645136
55;dec;False;True;5;True;1094.893963477899
55;dec;False;True;6;False;4131.602676645136
55;dec;False;True;6;True;1094.893963477899
55;dec;False;True;7;False;4131.602676645136
55;dec;False;True;7;True;1094.893963477899
55;des;False;False;0;False;3848.379898771662
55;des;False;False;0;True;1151.1020802354728
55;des;False;False;1;False;3255.435725191324
55;des;False;False;1;True;558.1579066551349
55;des;False;False;2;False;5483.934148600916
55;des;False;False;2;True;2786.656330064727
55;des;False;False;3;False;7470.831321696216
55;des;False;False;3;True;4773.553503160027
55;des;False;False;4;False;7470.831321696216
55;des;False;False;4;True;4773.553503160027
55;des;False;False;5;False;7470.831321696216
55;des;False;False;5;True;4773.553503160027
55;des;False;False;6;False;7470.831321696216
55;des;False;False;6;True;4773.553503160027
55;des;False;False;7;False;7470.831321696216
55;des;False;False;7;True;4773.553503160027
55;des;False;True;0;False;3848.379898771662
55;des;False;True;0;True;1151.1020802354728
55;des;False;True;1;False;3255.435725191324
55;des;False;True;1;True;558.1579066551349
55;des;False;True;2;False;5483.934148600916
55;des;False;True;2;True;2786.656330064727
55;des;False;True;3;False;7470.831321696216
55;des;False;True;3;True;4773.553503160027
55;des;False;True;4;False;7470.831321696216
55;des;False;True;4;True;4773.553503160027
55;des;False;True;5;False;7470.831321696216
55;des;False;True;5;True;4773.553503160027
55;des;False;True;6;False;7470.831321696216
55;des;False;True;6;True;4773.553503160027
55;des;False;True;7;False;7470.831321696216
55;des;False;True;7;True;4773.553503160027
55;none;False;False;0;False;3377.3690925305546
55;none;False;False;0;True;2662.877763910535
55;none;False;False;1;False;2790.987855639368
55;none;False;False;1;True;2076.4965270193484
55;none;False;False;2;False;5335.548682347606
55;none;False;False;2;True;4621.057353727587
55;none;False;False;3;False;4373.246351161104
55;none;False;False;3;True;3658.7550225410846
55;none;False;False;4;False;4373.246351161104
55;none;False;False;4;True;3658.7550225410846
55;none;False;False;5;False;4373.246351161104
55;none;False;False;5;True;3658.7550225410846
55;none;False;False;6;False;4373.246351161104
55;none;False;False;6;True;3658.7550225410846
55;none;False;False;7;False;4373.246351161104
55;none;False;False;7;True;3658.7550225410846
55;none;False;True;0;False;3377.3690925305546
55;none;False;True;0;True;2662.877763910535
55;none;False;True;1;False;2790.987855639368
55;none;False;True;1;True;2076.4965270193484
55;none;False;True;2;False;5335.548682347606
55;none;False;True;2;True;4621.057353727587
55;none;False;True;3;False;4373.246351161104
55;none;False;True;3;True;3658.7550225410846
55;none;False;True;4;False;4373.246351161104
55;none;False;True;4;True;3658.7550225410846
55;none;False;True;5;False;4373.246351161104
55;none;False;True;5;True;3658.7550225410846
55;none;False;True;6;False;4373.246351161104
55;none;False;True;6;True;3658.7550225410846
55;none;False;True;7;False;4373.246351161104
55;none;False;True;7;True;3658.7550225410846
55;uni;False;False;0;False;-2174.1364303191876
55;uni;False;False;0;True;2598.031095254162
55;uni;False;False;1;False;-1408.7853595693655
55;uni;False;False;1;True;3363.3821660039844
55;uni;False;False;2;False;-971.3202961699476
55;uni;False;False;2;True;3800.8472294034023
55;uni;False;False;3;False;-3701.2009788947425
55;uni;False;False;3;True;1070.9665466786073
55;uni;False;False;4;False;-3701.2009788947425
55;uni;False;False;4;True;1070.9665466786073
55;uni;False;False;5;False;-3701.2009788947425
55;uni;False;False;5;True;1070.9665466786073
55;uni;False;False;6;False;-3701.2009788947425
55;uni;False;False;6;True;1070.9665466786073
55;uni;False;False;7;False;-3701.2009788947425
55;uni;False;False;7;True;1070.9665466786073
55;uni;False;True;0;False;-2174.1364303191876
55;uni;False;True;0;True;2598.031095254162
55;uni;False;True;1;False;-1408.7853595693655
55;uni;False;True;1;True;3363.3821660039844
55;uni;False;True;2;False;-971.3202961699476
55;uni;False;True;2;True;3800.8472294034023
55;uni;False;True;3;False;-3701.2009788947425
55;uni;False;True;3;True;1070.9665466786073
55;uni;False;True;4;False;-3701.2009788947425
55;uni;False;True;4;True;1070.9665466786073
55;uni;False;True;5;False;-3701.2009788947425
55;uni;False;True;5;True;1070.9665466786073
55;uni;False;True;6;False;-3701.2009788947425
55;uni;False;True;6;True;1070.9665466786073
55;uni;False;True;7;False;-3701.2009788947425
55;uni;False;True;7;True;1070.9665466786073
56;dec;False;False;0;False;3447.4977718720925
56;dec;False;False;0;True;410.7890587048555
56;dec;False;False;1;False;7831.89647950517
56;dec;False;False;1;True;4795.187766337933
56;dec;False;False;2;False;6390.499496144115
56;dec;False;False;2;True;3353.7907829768774
56;dec;False;False;3;False;7601.892515150884
56;dec;False;False;3;True;4565.183801983647
56;dec;False;False;4;False;7601.892515150884
56;dec;False;False;4;True;4565.183801983647
56;dec;False;False;5;False;7601.892515150884
56;dec;False;False;5;True;4565.183801983647
56;dec;False;False;6;False;7601.892515150884
56;dec;False;False;6;True;4565.183801983647
56;dec;False;False;7;False;7601.892515150884
56;dec;False;False;7;True;4565.183801983647
56;dec;False;True;0;False;3447.4977718720925
56;dec;False;True;0;True;410.7890587048555
56;dec;False;True;1;False;7831.89647950517
56;dec;False;True;1;True;4795.187766337933
56;dec;False;True;2;False;6390.499496144115
56;dec;False;True;2;True;3353.7907829768774
56;dec;False;True;3;False;7601.892515150884
56;dec;False;True;3;True;4565.183801983647
56;dec;False;True;4;False;7601.892515150884
56;dec;False;True;4;True;4565.183801983647
56;dec;False;True;5;False;7601.892515150884
56;dec;False;True;5;True;4565.183801983647
56;dec;False;True;6;False;7601.892515150884
56;dec;False;True;6;True;4565.183801983647
56;dec;False;True;7;False;7601.892515150884
56;dec;False;True;7;True;4565.183801983647
56;des;False;False;0;False;6088.576852706935
56;des;False;False;0;True;3391.299034170746
56;des;False;False;1;False;5495.6326791265965
56;des;False;False;1;True;2798.354860590408
56;des;False;False;2;False;7724.131102536189
56;des;False;False;2;True;5026.853284000001
56;des;False;False;3;False;9711.028275631488
56;des;False;False;3;True;7013.7504570953
56;des;False;False;4;False;9711.028275631488
56;des;False;False;4;True;7013.7504570953
56;des;False;False;5;False;9711.028275631488
56;des;False;False;5;True;7013.7504570953
56;des;False;False;6;False;9711.028275631488
56;des;False;False;6;True;7013.7504570953
56;des;False;False;7;False;9711.028275631488
56;des;False;False;7;True;7013.7504570953
56;des;False;True;0;False;6088.576852706935
56;des;False;True;0;True;3391.299034170746
56;des;False;True;1;False;5495.6326791265965
56;des;False;True;1;True;2798.354860590408
56;des;False;True;2;False;7724.131102536189
56;des;False;True;2;True;5026.853284000001
56;des;False;True;3;False;9711.028275631488
56;des;False;True;3;True;7013.7504570953
56;des;False;True;4;False;9711.028275631488
56;des;False;True;4;True;7013.7504570953
56;des;False;True;5;False;9711.028275631488
56;des;False;True;5;True;7013.7504570953
56;des;False;True;6;False;9711.028275631488
56;des;False;True;6;True;7013.7504570953
56;des;False;True;7;False;9711.028275631488
56;des;False;True;7;True;7013.7504570953
56;none;False;False;0;False;4836.772947012531
56;none;False;False;0;True;4122.281618392512
56;none;False;False;1;False;4250.391710121345
56;none;False;False;1;True;3535.900381501325
56;none;False;False;2;False;6794.952536829583
56;none;False;False;2;True;6080.461208209564
56;none;False;False;3;False;5832.650205643081
56;none;False;False;3;True;5118.158877023061
56;none;False;False;4;False;5832.650205643081
56;none;False;False;4;True;5118.158877023061
56;none;False;False;5;False;5832.650205643081
56;none;False;False;5;True;5118.158877023061
56;none;False;False;6;False;5832.650205643081
56;none;False;False;6;True;5118.158877023061
56;none;False;False;7;False;5832.650205643081
56;none;False;False;7;True;5118.158877023061
56;none;False;True;0;False;4836.772947012531
56;none;False;True;0;True;4122.281618392512
56;none;False;True;1;False;4250.391710121345
56;none;False;True;1;True;3535.900381501325
56;none;False;True;2;False;6794.952536829583
56;none;False;True;2;True;6080.461208209564
56;none;False;True;3;False;5832.650205643081
56;none;False;True;3;True;5118.158877023061
56;none;False;True;4;False;5832.650205643081
56;none;False;True;4;True;5118.158877023061
56;none;False;True;5;False;5832.650205643081
56;none;False;True;5;True;5118.158877023061
56;none;False;True;6;False;5832.650205643081
56;none;False;True;6;True;5118.158877023061
56;none;False;True;7;False;5832.650205643081
56;none;False;True;7;True;5118.158877023061
56;uni;False;False;0;False;2728.6742329412455
56;uni;False;False;0;True;7500.841758514595
56;uni;False;False;1;False;3494.0253036910676
56;uni;False;False;1;True;8266.192829264417
56;uni;False;False;2;False;3931.4903670904855
56;uni;False;False;2;True;8703.657892663834
56;uni;False;False;3;False;1201.6096843656912
56;uni;False;False;3;True;5973.777209939041
56;uni;False;False;4;False;1201.6096843656912
56;uni;False;False;4;True;5973.777209939041
